
 Packet Statistics:
  - Total Packets: 328623
  - Total Data Transferred: 324313533 bytes
  - Min Packet Size: 42 bytes
  - Max Packet Size: 1514 bytes
  - Avg Packet Size: 986.886 bytes

[Unique Source-Destination IP:Port Pairs]
  - 10.7.11.235:63240 -> 10.0.136.7:53
  - 142.250.194.142:443 -> 10.7.11.235:57462
  - 10.7.11.235:64862 -> 10.0.136.7:53
  - 142.250.207.234:443 -> 10.7.11.235:51828
  - 10.7.11.235:63203 -> 35.186.251.135:443
  - 20.114.190.119:443 -> 10.7.11.235:57993
  - 10.7.11.235:54995 -> 49.44.120.91:443
  - 10.7.11.235:63197 -> 49.44.183.64:443
  - 10.0.136.7:53 -> 10.7.11.235:63109
  - 57.144.176.1:443 -> 10.7.11.235:63690
  - 10.7.11.235:54910 -> 10.240.8.31:8009
  - 10.7.11.235:52900 -> 10.0.136.7:53
  - 52.54.217.78:443 -> 10.7.11.235:63440
  - 142.251.42.10:443 -> 10.7.11.235:54930
  - 10.0.136.7:53 -> 10.7.11.235:63411
  - 10.7.11.235:62405 -> 10.0.136.7:53
  - 10.7.11.235:65466 -> 10.0.136.7:53
  - 10.7.11.235:53312 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:63116
  - 10.7.11.235:58675 -> 142.250.207.234:443
  - 10.7.11.235:62440 -> 10.0.136.7:53
  - 142.250.192.3:443 -> 10.7.11.235:62388
  - 3.91.111.232:443 -> 10.7.11.235:55075
  - 10.0.136.7:53 -> 10.7.11.235:60021
  - 142.250.70.42:443 -> 10.7.11.235:64769
  - 10.0.136.7:53 -> 10.7.11.235:61710
  - 10.7.11.235:63190 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:52477
  - 10.0.136.7:53 -> 10.7.11.235:56280
  - 35.186.251.135:443 -> 10.7.11.235:63203
  - 216.58.203.35:443 -> 10.7.11.235:58254
  - 142.250.70.110:443 -> 10.7.11.235:54993
  - 10.7.11.235:61710 -> 10.0.136.7:53
  - 142.250.66.10:443 -> 10.7.11.235:54952
  - 173.194.68.94:443 -> 10.7.11.235:61046
  - 10.7.11.235:54718 -> 10.240.8.31:8009
  - 10.7.11.235:49215 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:63122
  - 10.7.11.235:54929 -> 142.250.70.42:443
  - 10.0.136.7:53 -> 10.7.11.235:52367
  - 10.7.11.235:61771 -> 10.0.136.7:53
  - 142.250.76.174:443 -> 10.7.11.235:59390
  - 10.7.11.235:54247 -> 57.144.176.141:443
  - 10.7.11.235:64580 -> 10.0.136.7:53
  - 10.7.11.235:61204 -> 10.0.136.7:53
  - 49.44.183.64:443 -> 10.7.11.235:63199
  - 10.7.11.235:57955 -> 52.202.6.203:443
  - 10.7.11.235:50077 -> 142.250.76.194:443
  - 10.7.11.235:63304 -> 142.250.192.106:443
  - 172.217.166.14:443 -> 10.7.11.235:52113
  - 10.7.11.235:54002 -> 10.0.136.7:53
  - 142.250.192.131:443 -> 10.7.11.235:64533
  - 142.251.42.10:443 -> 10.7.11.235:61516
  - 10.7.11.235:54273 -> 185.199.111.153:443
  - 10.7.11.235:63129 -> 10.0.136.7:53
  - 10.7.11.235:53213 -> 10.0.136.7:53
  - 142.250.192.97:443 -> 10.7.11.235:55751
  - 54.230.112.80:443 -> 10.7.11.235:61187
  - 10.7.11.235:54278 -> 142.250.192.130:443
  - 10.7.11.235:61176 -> 10.0.136.7:53
  - 142.250.182.234:443 -> 10.7.11.235:53605
  - 10.7.11.235:54990 -> 10.240.8.31:8009
  - 10.0.136.7:53 -> 10.7.11.235:61042
  - 142.250.182.234:443 -> 10.7.11.235:54927
  - 10.0.136.7:53 -> 10.7.11.235:52161
  - 10.0.136.7:53 -> 10.7.11.235:57984
  - 10.0.136.7:53 -> 10.7.11.235:52787
  - 10.7.11.235:54927 -> 142.250.182.234:443
  - 142.250.182.234:443 -> 10.7.11.235:60140
  - 10.7.11.235:59008 -> 10.0.136.7:53
  - 57.144.124.141:443 -> 10.7.11.235:55069
  - 10.0.136.7:53 -> 10.7.11.235:54129
  - 10.7.11.235:61072 -> 199.232.56.159:443
  - 142.250.193.206:443 -> 10.7.11.235:54359
  - 10.7.11.235:54898 -> 180.149.59.137:443
  - 10.0.136.7:53 -> 10.7.11.235:58445
  - 10.7.11.235:53505 -> 10.0.136.7:53
  - 142.250.70.78:443 -> 10.7.11.235:54926
  - 10.7.11.235:55011 -> 142.250.4.84:443
  - 10.7.11.235:57992 -> 10.0.136.7:53
  - 142.250.70.78:443 -> 10.7.11.235:64292
  - 10.7.11.235:61233 -> 34.236.194.12:443
  - 10.7.11.235:61065 -> 10.0.136.7:53
  - 18.172.64.83:443 -> 10.7.11.235:63213
  - 142.250.192.131:443 -> 10.7.11.235:54925
  - 10.7.11.235:51857 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:52475
  - 142.250.192.129:443 -> 10.7.11.235:54934
  - 10.7.11.235:51166 -> 142.250.192.238:443
  - 10.0.136.7:53 -> 10.7.11.235:54109
  - 10.7.11.235:63385 -> 10.0.136.7:53
  - 10.7.11.235:63186 -> 142.250.192.131:443
  - 10.0.136.7:53 -> 10.7.11.235:61200
  - 10.0.136.7:53 -> 10.7.11.235:57948
  - 10.0.136.7:53 -> 10.7.11.235:50830
  - 10.7.11.235:63494 -> 10.0.136.7:53
  - 10.7.11.235:62186 -> 10.0.136.7:53
  - 172.64.155.209:443 -> 10.7.11.235:61016
  - 172.217.167.234:443 -> 10.7.11.235:49982
  - 10.7.11.235:54351 -> 142.250.183.46:443
  - 10.7.11.235:61115 -> 10.0.136.7:53
  - 10.7.11.235:64296 -> 10.0.136.7:53
  - 10.7.11.235:59774 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:53466
  - 142.250.192.97:443 -> 10.7.11.235:59941
  - 10.7.11.235:54904 -> 172.64.155.209:443
  - 10.7.11.235:59108 -> 10.0.136.7:53
  - 10.7.11.235:60140 -> 142.250.182.234:443
  - 10.7.11.235:50729 -> 216.58.200.202:443
  - 10.7.11.235:59586 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:57670
  - 10.7.11.235:57879 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:61166
  - 10.0.136.7:53 -> 10.7.11.235:62652
  - 10.7.11.235:63643 -> 10.0.136.7:53
  - 10.7.11.235:57177 -> 10.0.136.7:53
  - 142.250.70.42:443 -> 10.7.11.235:61685
  - 10.0.136.7:53 -> 10.7.11.235:56621
  - 10.0.136.7:53 -> 10.7.11.235:52240
  - 10.7.11.235:57184 -> 10.0.136.7:53
  - 142.250.66.10:443 -> 10.7.11.235:51513
  - 10.0.136.7:53 -> 10.7.11.235:62186
  - 142.251.42.99:443 -> 10.7.11.235:61197
  - 142.250.192.202:443 -> 10.7.11.235:51218
  - 10.0.136.7:53 -> 10.7.11.235:61628
  - 20.50.73.11:443 -> 10.7.11.235:54320
  - 10.7.11.235:49438 -> 142.250.193.241:443
  - 10.7.11.235:59233 -> 10.0.136.7:53
  - 142.250.183.206:443 -> 10.7.11.235:64687
  - 10.0.136.7:53 -> 10.7.11.235:63121
  - 10.7.11.235:65381 -> 142.250.182.195:443
  - 10.0.136.7:53 -> 10.7.11.235:57184
  - 10.0.136.7:53 -> 10.7.11.235:63373
  - 108.158.46.39:443 -> 10.7.11.235:54922
  - 10.7.11.235:54713 -> 180.149.59.147:443
  - 34.226.43.28:443 -> 10.7.11.235:55091
  - 10.7.11.235:55052 -> 23.54.155.206:443
  - 10.7.11.235:56096 -> 142.250.192.234:443
  - 10.7.11.235:64157 -> 10.0.136.7:53
  - 10.7.11.235:55403 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:49636
  - 142.250.182.227:443 -> 10.7.11.235:64176
  - 10.0.136.7:53 -> 10.7.11.235:64862
  - 10.7.11.235:57350 -> 142.250.183.42:443
  - 142.250.194.138:443 -> 10.7.11.235:59343
  - 10.7.11.235:55540 -> 10.0.136.7:53
  - 10.7.11.235:53942 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:52749
  - 10.7.11.235:59839 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:53601
  - 142.250.194.238:443 -> 10.7.11.235:59139
  - 10.7.11.235:63300 -> 10.0.136.7:53
  - 142.251.42.35:443 -> 10.7.11.235:65052
  - 10.7.11.235:61097 -> 103.252.142.21:443
  - 180.149.59.137:443 -> 10.7.11.235:54740
  - 142.250.194.110:443 -> 10.7.11.235:62942
  - 10.7.11.235:63220 -> 142.250.77.206:443
  - 10.7.11.235:52948 -> 10.0.136.7:53
  - 10.7.11.235:63181 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:61221
  - 10.0.136.7:53 -> 10.7.11.235:51399
  - 10.7.11.235:54738 -> 57.155.146.244:443
  - 10.7.11.235:50374 -> 142.250.70.106:443
  - 157.240.13.55:5222 -> 10.7.11.235:60852
  - 10.7.11.235:54961 -> 34.202.36.156:443
  - 10.7.11.235:56180 -> 142.250.193.42:443
  - 10.240.8.31:8009 -> 10.7.11.235:54982
  - 10.7.11.235:62065 -> 10.0.136.7:53
  - 157.240.15.1:443 -> 10.7.11.235:54839
  - 10.0.136.7:53 -> 10.7.11.235:52656
  - 10.7.11.235:55020 -> 57.144.177.32:443
  - 142.250.183.42:443 -> 10.7.11.235:57350
  - 10.0.136.7:53 -> 10.7.11.235:61087
  - 52.42.158.94:443 -> 10.7.11.235:61086
  - 142.250.192.129:443 -> 10.7.11.235:54936
  - 142.251.42.101:443 -> 10.7.11.235:54944
  - 57.144.176.128:443 -> 10.7.11.235:62513
  - 142.250.199.174:443 -> 10.7.11.235:61104
  - 10.7.11.235:54312 -> 54.192.142.25:443
  - 10.0.136.7:53 -> 10.7.11.235:52616
  - 10.0.136.7:53 -> 10.7.11.235:53179
  - 10.7.11.235:57468 -> 10.0.136.7:53
  - 10.7.11.235:56870 -> 142.250.192.202:443
  - 142.250.192.42:443 -> 10.7.11.235:61090
  - 10.7.11.235:52635 -> 142.250.66.10:443
  - 10.7.11.235:54997 -> 18.66.57.31:443
  - 10.7.11.235:62053 -> 142.250.192.202:443
  - 10.7.11.235:54893 -> 57.144.176.141:443
  - 10.7.11.235:52644 -> 10.0.136.7:53
  - 10.7.11.235:59746 -> 142.251.175.188:5228
  - 10.0.136.7:53 -> 10.7.11.235:51428
  - 10.7.11.235:54736 -> 20.189.173.9:443
  - 10.7.11.235:61012 -> 10.0.136.7:53
  - 142.250.4.84:443 -> 10.7.11.235:57103
  - 10.0.136.7:53 -> 10.7.11.235:63450
  - 10.7.11.235:63295 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:61379
  - 10.7.11.235:54735 -> 40.126.18.33:443
  - 10.0.136.7:53 -> 10.7.11.235:61159
  - 10.7.11.235:63163 -> 10.0.136.7:53
  - 10.7.11.235:56480 -> 10.0.136.7:53
  - 10.7.11.235:63219 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:50344
  - 10.0.136.7:53 -> 10.7.11.235:56281
  - 10.7.11.235:57847 -> 10.0.136.7:53
  - 44.193.143.148:443 -> 10.7.11.235:63345
  - 20.31.161.73:443 -> 10.7.11.235:54264
  - 108.158.245.110:443 -> 10.7.11.235:61226
  - 172.217.166.14:443 -> 10.7.11.235:51777
  - 10.7.11.235:54987 -> 49.44.120.91:443
  - 10.7.11.235:51777 -> 172.217.166.14:443
  - 10.7.11.235:54950 -> 142.251.42.46:443
  - 10.240.8.31:8009 -> 10.7.11.235:54732
  - 180.149.59.137:443 -> 10.7.11.235:54733
  - 180.149.59.147:443 -> 10.7.11.235:54704
  - 10.7.11.235:54733 -> 180.149.59.137:443
  - 10.0.136.7:53 -> 10.7.11.235:58019
  - 10.7.11.235:54728 -> 142.250.183.42:443
  - 10.0.136.7:53 -> 10.7.11.235:64694
  - 142.250.70.110:443 -> 10.7.11.235:64315
  - 142.250.183.195:443 -> 10.7.11.235:58927
  - 10.0.136.7:53 -> 10.7.11.235:61456
  - 10.0.136.7:53 -> 10.7.11.235:54623
  - 142.251.42.35:443 -> 10.7.11.235:54326
  - 10.7.11.235:58145 -> 142.250.192.54:443
  - 10.0.136.7:53 -> 10.7.11.235:63821
  - 142.250.192.35:443 -> 10.7.11.235:61384
  - 142.250.192.35:443 -> 10.7.11.235:54999
  - 10.7.11.235:55000 -> 142.250.192.97:443
  - 10.7.11.235:63312 -> 10.0.136.7:53
  - 10.7.11.235:54255 -> 10.240.8.31:8009
  - 10.7.11.235:54730 -> 23.23.209.48:443
  - 10.0.136.7:53 -> 10.7.11.235:62170
  - 10.7.11.235:50833 -> 142.250.192.10:443
  - 10.7.11.235:51428 -> 10.0.136.7:53
  - 10.7.11.235:61049 -> 10.0.136.7:53
  - 10.7.11.235:51381 -> 10.0.136.7:53
  - 10.7.11.235:63170 -> 142.250.183.206:443
  - 10.7.11.235:54917 -> 142.250.70.100:443
  - 10.7.11.235:54731 -> 142.250.192.33:443
  - 142.250.192.78:443 -> 10.7.11.235:63303
  - 10.7.11.235:54945 -> 10.240.8.31:8009
  - 54.159.218.112:443 -> 10.7.11.235:54218
  - 10.7.11.235:54988 -> 20.189.173.12:443
  - 216.58.203.10:443 -> 10.7.11.235:65304
  - 57.144.124.128:443 -> 10.7.11.235:50405
  - 10.7.11.235:64690 -> 10.0.136.7:53
  - 10.7.11.235:50285 -> 10.0.136.7:53
  - 142.250.70.42:443 -> 10.7.11.235:50571
  - 10.240.8.31:8009 -> 10.7.11.235:54331
  - 157.240.16.20:443 -> 10.7.11.235:53742
  - 142.250.70.35:443 -> 10.7.11.235:57597
  - 10.7.11.235:49571 -> 10.0.136.7:53
  - 10.7.11.235:54741 -> 142.250.193.46:443
  - 18.233.77.34:443 -> 10.7.11.235:54968
  - 10.7.11.235:51261 -> 10.0.136.7:53
  - 10.7.11.235:60151 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:59634
  - 10.7.11.235:50344 -> 10.0.136.7:53
  - 49.44.120.91:443 -> 10.7.11.235:55057
  - 10.240.8.31:8009 -> 10.7.11.235:55005
  - 10.0.136.7:53 -> 10.7.11.235:58329
  - 10.7.11.235:56495 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:55396
  - 23.10.239.251:80 -> 10.7.11.235:54306
  - 10.7.11.235:63079 -> 54.235.64.44:443
  - 10.0.136.7:53 -> 10.7.11.235:57898
  - 10.7.11.235:54702 -> 18.210.65.109:443
  - 142.250.76.194:443 -> 10.7.11.235:50077
  - 10.7.11.235:50241 -> 10.0.136.7:53
  - 10.7.11.235:54940 -> 23.54.155.206:443
  - 142.250.194.69:443 -> 10.7.11.235:54727
  - 10.7.11.235:53643 -> 142.250.76.174:443
  - 142.250.183.42:443 -> 10.7.11.235:54728
  - 142.251.42.1:443 -> 10.7.11.235:63248
  - 10.0.136.7:53 -> 10.7.11.235:52074
  - 10.7.11.235:61043 -> 10.0.136.7:53
  - 10.7.11.235:55634 -> 142.250.183.42:443
  - 10.0.136.7:53 -> 10.7.11.235:63448
  - 10.7.11.235:54960 -> 23.54.155.206:443
  - 10.0.136.7:53 -> 10.7.11.235:57431
  - 10.0.136.7:53 -> 10.7.11.235:65318
  - 10.7.11.235:61392 -> 10.0.136.7:53
  - 173.194.140.201:443 -> 10.7.11.235:61575
  - 142.250.192.10:443 -> 10.7.11.235:60780
  - 10.0.136.7:53 -> 10.7.11.235:58489
  - 10.7.11.235:54267 -> 180.149.59.224:443
  - 10.240.8.31:8009 -> 10.7.11.235:54361
  - 10.7.11.235:54727 -> 142.250.194.69:443
  - 10.7.11.235:55077 -> 10.0.136.7:53
  - 10.7.11.235:60650 -> 10.0.136.7:53
  - 10.7.11.235:63825 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:53685
  - 10.7.11.235:61089 -> 10.0.136.7:53
  - 10.7.11.235:54917 -> 142.250.192.106:443
  - 10.0.136.7:53 -> 10.7.11.235:53610
  - 10.7.11.235:57003 -> 10.0.136.7:53
  - 10.7.11.235:54745 -> 10.240.8.31:8009
  - 10.7.11.235:50571 -> 142.250.70.42:443
  - 10.7.11.235:65534 -> 142.250.199.174:443
  - 10.7.11.235:63287 -> 108.159.61.80:443
  - 10.0.136.7:53 -> 10.7.11.235:53470
  - 10.0.136.7:53 -> 10.7.11.235:61145
  - 10.7.11.235:50326 -> 10.0.136.7:53
  - 10.7.11.235:61161 -> 34.225.76.170:443
  - 180.149.59.137:443 -> 10.7.11.235:54726
  - 10.7.11.235:50189 -> 10.0.136.7:53
  - 138.199.46.68:443 -> 10.7.11.235:54219
  - 10.0.136.7:53 -> 10.7.11.235:58927
  - 10.7.11.235:54725 -> 142.250.71.110:443
  - 10.0.136.7:53 -> 10.7.11.235:65112
  - 10.7.11.235:54974 -> 49.44.120.91:443
  - 10.7.11.235:60869 -> 180.149.52.208:443
  - 10.0.136.7:53 -> 10.7.11.235:60059
  - 10.7.11.235:58023 -> 18.172.64.107:443
  - 142.250.192.138:443 -> 10.7.11.235:53684
  - 10.7.11.235:62669 -> 10.0.136.7:53
  - 10.7.11.235:63155 -> 10.0.136.7:53
  - 10.7.11.235:54266 -> 184.86.250.103:443
  - 157.240.16.20:443 -> 10.7.11.235:53279
  - 10.0.136.7:53 -> 10.7.11.235:63369
  - 10.7.11.235:56488 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:61392
  - 142.250.192.42:443 -> 10.7.11.235:57924
  - 10.7.11.235:61165 -> 142.250.67.138:443
  - 10.7.11.235:52113 -> 172.217.166.14:443
  - 10.7.11.235:63402 -> 10.0.136.7:53
  - 10.7.11.235:52755 -> 10.0.136.7:53
  - 10.7.11.235:54724 -> 3.216.129.98:443
  - 10.7.11.235:63430 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:50060
  - 10.7.11.235:63324 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:63236
  - 10.7.11.235:54729 -> 180.149.59.137:443
  - 142.250.192.138:443 -> 10.7.11.235:51171
  - 10.7.11.235:55054 -> 35.168.254.26:443
  - 57.144.176.1:443 -> 10.7.11.235:62114
  - 10.7.11.235:56075 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:54627
  - 10.0.136.7:53 -> 10.7.11.235:61157
  - 74.125.200.84:443 -> 10.7.11.235:58800
  - 10.7.11.235:63056 -> 54.235.64.44:443
  - 10.0.136.7:53 -> 10.7.11.235:57301
  - 10.7.11.235:54311 -> 142.250.194.174:443
  - 40.126.18.33:443 -> 10.7.11.235:54735
  - 180.149.59.137:443 -> 10.7.11.235:54729
  - 10.7.11.235:54955 -> 34.202.36.156:443
  - 142.250.192.202:443 -> 10.7.11.235:54933
  - 10.7.11.235:59087 -> 142.250.70.42:443
  - 10.7.11.235:64433 -> 10.0.136.7:53
  - 10.7.11.235:54627 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:52794
  - 10.7.11.235:61199 -> 10.0.136.7:53
  - 142.250.194.163:443 -> 10.7.11.235:54323
  - 180.149.59.137:443 -> 10.7.11.235:54739
  - 10.0.136.7:53 -> 10.7.11.235:55077
  - 10.7.11.235:53399 -> 57.144.176.1:443
  - 10.7.11.235:55365 -> 10.0.136.7:53
  - 23.54.155.206:443 -> 10.7.11.235:54377
  - 142.250.182.238:443 -> 10.7.11.235:60643
  - 142.250.194.174:443 -> 10.7.11.235:50728
  - 10.7.11.235:54720 -> 142.251.12.100:443
  - 10.0.136.7:53 -> 10.7.11.235:53681
  - 10.0.136.7:53 -> 10.7.11.235:51420
  - 142.250.66.10:443 -> 10.7.11.235:55506
  - 10.7.11.235:54262 -> 180.149.59.224:443
  - 10.7.11.235:53684 -> 142.250.182.238:443
  - 142.251.12.100:443 -> 10.7.11.235:64868
  - 10.7.11.235:63097 -> 142.250.192.10:443
  - 172.64.155.209:443 -> 10.7.11.235:54711
  - 10.7.11.235:54241 -> 57.144.176.141:443
  - 142.250.192.131:443 -> 10.7.11.235:51501
  - 10.0.136.7:53 -> 10.7.11.235:49930
  - 44.199.154.62:443 -> 10.7.11.235:54714
  - 10.0.136.7:53 -> 10.7.11.235:50326
  - 10.7.11.235:54921 -> 216.58.203.46:443
  - 10.7.11.235:59980 -> 142.250.199.174:443
  - 10.7.11.235:64868 -> 142.251.12.100:443
  - 10.0.136.7:53 -> 10.7.11.235:64778
  - 142.250.70.106:443 -> 10.7.11.235:53179
  - 10.7.11.235:58705 -> 142.250.76.206:443
  - 142.251.42.99:443 -> 10.7.11.235:61103
  - 10.0.136.7:53 -> 10.7.11.235:61906
  - 142.250.67.202:443 -> 10.7.11.235:54324
  - 10.7.11.235:52211 -> 10.0.136.7:53
  - 20.189.173.12:443 -> 10.7.11.235:54988
  - 10.7.11.235:54895 -> 10.240.8.31:8009
  - 10.7.11.235:54889 -> 49.44.120.88:443
  - 10.7.11.235:63110 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:64572
  - 10.7.11.235:62800 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:54562
  - 10.0.136.7:53 -> 10.7.11.235:58515
  - 10.0.136.7:53 -> 10.7.11.235:57819
  - 10.7.11.235:59927 -> 10.0.136.7:53
  - 10.7.11.235:63564 -> 10.0.136.7:53
  - 10.7.11.235:61017 -> 10.0.136.7:53
  - 31.13.79.26:443 -> 10.7.11.235:63911
  - 10.7.11.235:60060 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:56305
  - 10.0.136.7:53 -> 10.7.11.235:63361
  - 142.250.192.202:443 -> 10.7.11.235:56870
  - 10.240.8.31:8009 -> 10.7.11.235:55056
  - 10.7.11.235:54959 -> 34.202.36.156:443
  - 10.7.11.235:56868 -> 10.0.136.7:53
  - 142.250.194.163:443 -> 10.7.11.235:64409
  - 10.7.11.235:55341 -> 142.251.42.10:443
  - 142.250.182.195:443 -> 10.7.11.235:65381
  - 157.240.15.1:443 -> 10.7.11.235:54835
  - 172.217.174.74:443 -> 10.7.11.235:60761
  - 10.0.136.7:53 -> 10.7.11.235:63383
  - 10.7.11.235:53601 -> 10.0.136.7:53
  - 142.250.193.46:443 -> 10.7.11.235:53402
  - 142.250.193.74:443 -> 10.7.11.235:56153
  - 10.0.136.7:53 -> 10.7.11.235:60774
  - 52.123.168.129:443 -> 10.7.11.235:59758
  - 10.7.11.235:51671 -> 10.0.136.7:53
  - 10.7.11.235:63339 -> 10.0.136.7:53
  - 10.7.11.235:56709 -> 10.0.136.7:53
  - 10.7.11.235:56127 -> 142.250.183.10:443
  - 10.7.11.235:5353 -> 224.0.0.251:5353
  - 10.0.136.7:53 -> 10.7.11.235:63316
  - 10.7.11.235:57390 -> 142.250.70.110:443
  - 10.7.11.235:59152 -> 142.250.77.202:443
  - 10.0.136.7:53 -> 10.7.11.235:64741
  - 10.7.11.235:54902 -> 10.240.8.31:8009
  - 10.0.136.7:53 -> 10.7.11.235:63987
  - 142.251.42.99:443 -> 10.7.11.235:50544
  - 142.250.193.74:443 -> 10.7.11.235:51402
  - 10.240.8.31:8009 -> 10.7.11.235:54715
  - 10.7.11.235:62652 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:63096
  - 10.7.11.235:54287 -> 142.250.192.101:443
  - 10.7.11.235:53516 -> 10.0.136.7:53
  - 10.7.11.235:61191 -> 10.0.136.7:53
  - 10.7.11.235:56917 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:56656
  - 10.0.136.7:53 -> 10.7.11.235:63224
  - 142.251.42.99:443 -> 10.7.11.235:54384
  - 10.7.11.235:61037 -> 10.0.136.7:53
  - 10.7.11.235:61575 -> 173.194.140.201:443
  - 10.7.11.235:54937 -> 142.250.192.129:443
  - 18.233.77.34:443 -> 10.7.11.235:63284
  - 10.7.11.235:58839 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:61068
  - 10.7.11.235:54948 -> 10.0.136.7:53
  - 10.7.11.235:65296 -> 142.250.207.225:443
  - 10.7.11.235:61181 -> 216.58.203.10:443
  - 10.7.11.235:65232 -> 10.0.136.7:53
  - 10.7.11.235:54892 -> 10.240.8.31:8009
  - 10.7.11.235:61132 -> 10.0.136.7:53
  - 10.7.11.235:54996 -> 142.250.183.42:443
  - 10.7.11.235:49947 -> 142.250.195.3:443
  - 10.7.11.235:57924 -> 142.250.192.42:443
  - 10.7.11.235:55087 -> 10.240.8.31:8009
  - 10.7.11.235:63576 -> 142.250.183.14:443
  - 10.0.136.7:53 -> 10.7.11.235:64690
  - 142.250.70.100:443 -> 10.7.11.235:65410
  - 10.7.11.235:59488 -> 10.0.136.7:53
  - 142.251.42.10:443 -> 10.7.11.235:55341
  - 13.89.179.9:443 -> 10.7.11.235:54299
  - 10.0.136.7:53 -> 10.7.11.235:49826
  - 10.0.136.7:53 -> 10.7.11.235:51188
  - 10.0.136.7:53 -> 10.7.11.235:55953
  - 10.0.136.7:53 -> 10.7.11.235:63140
  - 10.0.136.7:53 -> 10.7.11.235:58374
  - 10.240.8.31:8009 -> 10.7.11.235:54914
  - 142.250.70.46:443 -> 10.7.11.235:57981
  - 10.7.11.235:63568 -> 142.250.192.10:443
  - 10.7.11.235:58018 -> 10.0.136.7:53
  - 10.7.11.235:56351 -> 142.250.192.1:443
  - 10.7.11.235:60807 -> 142.250.71.110:443
  - 10.7.11.235:55687 -> 142.250.194.10:443
  - 142.250.192.234:443 -> 10.7.11.235:56440
  - 10.7.11.235:54891 -> 142.250.192.131:443
  - 10.7.11.235:61083 -> 10.0.136.7:53
  - 10.0.136.7:53 -> 10.7.11.235:52732
  - 10.7.11.235:55038 -> 54.237.65.249:443
  - 10.0.136.7:53 -> 10.7.11.235:61903
  - 10.240.8.31:8009 -> 10.7.11.235:54949
  - 142.250.193.46:443 -> 10.7.11.235:54741
  - 10.7.11.235:50060 -> 10.0.136.7:53
  - 108.158.46.39:443 -> 10.7.11.235:54706
  - 142.250.199.174:443 -> 10.7.11.235:60293
  - 10.7.11.235:54249 -> 57.144.176.141:443
  - 10.7.11.235:51810 -> 10.0.136.7:53
  - 142.250.194.10:443 -> 10.7.11.235:55687
  - 10.0.136.7:53 -> 10.7.11.235:63095
  - 142.250.193.74:443 -> 10.7.11.235:65238
  - 10.7.11.235:54318 -> 44.213.83.201:443
  - 10.7.11.235:53632 -> 10.0.136.7:53
  - 10.7.11.235:51903 -> 216.58.203.3:443
  - 10.0.136.7:53 -> 10.7.11.235:55038
  - 10.7.11.235:61685 -> 142.250.70.42:443
  - 10.240.8.31:8009 -> 10.7.11.235:54718
  - 10.7.11.235:54606 -> 52.1.246.97:443
  - 10.0.136.7:53 -> 10.7.11.235:60121
  - 10.0.136.7:53 -> 10.7.11.235:52099
  - 10.7.11.235:54707 -> 142.251.42.99:443
  - 104.244.42.65:443 -> 10.7.11.235:61100
  - 142.250.192.14:443 -> 10.7.11.235:54260
  - 52.88.148.17:443 -> 10.7.11.235:61194
  - 10.7.11.235:50108 -> 142.251.42.10:443
  - 10.0.136.7:53 -> 10.7.11.235:53322
  - 142.250.183.170:443 -> 10.7.11.235:65465
  - 10.7.11.235:54914 -> 10.240.8.31:8009
  - 57.144.176.1:443 -> 10.7.11.235:62069
  - 10.0.136.7:53 -> 10.7.11.235:63091
  - 10.0.136.7:53 -> 10.7.11.235:55215
  - 10.0.136.7:53 -> 10.7.11.235:61212
  - 142.251.42.4:443 -> 10.7.11.235:55901
  - 142.250.192.197:443 -> 10.7.11.235:63209
  - 10.0.136.7:53 -> 10.7.11.235:62780
